"Data";"Hora (UTC)";"Temp. Ins. (C)";"Temp. Max. (C)";"Temp. Min. (C)";"Umi. Ins. (%)";"Umi. Max. (%)";"Umi. Min. (%)";"Pto Orvalho Ins. (C)";"Pto Orvalho Max. (C)";"Pto Orvalho Min. (C)";"Pressao Ins. (hPa)";"Pressao Max. (hPa)";"Pressao Min. (hPa)";"Vel. Vento (m/s)";"Dir. Vento (m/s)";"Raj. Vento (m/s)";"Radiacao (KJ/m²)";"Chuva (mm)"
"01/03/2024";"0000";"25,4";"25,7";"25,3";"75,0";"77,0";"75,0";"20,7";"21,1";"20,7";"948,5";"948,5";"946,9";"1,1";"231,0";"7,1";"";"0,0"
"01/03/2024";"0100";"24,2";"25,4";"24,2";"82,0";"82,0";"75,0";"20,9";"21,0";"20,7";"948,8";"949,0";"948,4";"2,5";"212,0";"4,0";"";"0,0"
"01/03/2024";"0200";"23,3";"24,4";"23,3";"86,0";"86,0";"81,0";"20,8";"21,2";"20,6";"948,4";"948,8";"948,2";"1,5";"63,0";"4,3";"";"0,0"
"01/03/2024";"0300";"23,7";"23,8";"23,2";"84,0";"88,0";"84,0";"20,9";"21,1";"20,8";"947,9";"948,6";"947,9";"1,1";"20,0";"3,2";"";"0,0"
"01/03/2024";"0400";"22,9";"23,7";"22,7";"89,0";"89,0";"84,0";"20,9";"21,0";"20,6";"947,6";"948,1";"947,6";"1,1";"334,0";"2,4";"";"0,0"
"01/03/2024";"0500";"22,6";"23,1";"22,4";"91,0";"91,0";"89,0";"21,1";"21,3";"20,6";"947,3";"947,8";"947,3";"1,0";"152,0";"2,1";"";"0,0"
"01/03/2024";"0600";"22,3";"22,7";"22,3";"92,0";"92,0";"91,0";"21,0";"21,2";"20,9";"946,4";"947,3";"946,4";"0,6";"15,0";"1,4";"";"0,0"
"01/03/2024";"0700";"22,3";"22,7";"22,3";"92,0";"93,0";"91,0";"21,0";"21,3";"20,9";"946,3";"946,5";"946,1";"1,4";"347,0";"2,6";"";"0,0"
"01/03/2024";"0800";"22,2";"22,5";"22,2";"93,0";"93,0";"92,0";"21,0";"21,2";"20,9";"945,8";"946,3";"945,7";"1,1";"140,0";"2,1";"";"0,0"
"01/03/2024";"0900";"22,4";"22,4";"22,1";"93,0";"93,0";"93,0";"21,2";"21,2";"20,9";"945,5";"945,8";"945,5";"0,3";"282,0";"1,6";"";"0,0"
"01/03/2024";"1000";"22,5";"22,5";"22,1";"92,0";"93,0";"92,0";"21,1";"21,2";"20,8";"946,2";"946,2";"945,4";"1,5";"226,0";"2,8";"156,90";"0,0"
"01/03/2024";"1100";"23,5";"23,5";"22,5";"88,0";"92,0";"88,0";"21,3";"21,4";"21,1";"947,0";"947,0";"946,2";"1,7";"234,0";"2,3";"456,50";"0,0"
"01/03/2024";"1200";"25,6";"25,9";"23,5";"75,0";"88,0";"75,0";"20,8";"22,1";"20,7";"947,7";"947,7";"947,0";"1,3";"260,0";"2,5";"1387,80";"0,0"
"01/03/2024";"1300";"27,9";"28,0";"25,5";"67,0";"75,0";"67,0";"21,3";"21,6";"20,4";"947,6";"947,8";"947,6";"1,5";"296,0";"3,8";"2303,00";"0,0"
"01/03/2024";"1400";"28,7";"29,1";"27,2";"62,0";"68,0";"60,0";"20,7";"21,4";"20,1";"947,1";"947,6";"947,1";"2,6";"232,0";"5,2";"2874,20";"0,0"
"01/03/2024";"1500";"30,3";"30,6";"28,3";"60,0";"64,0";"56,0";"21,6";"21,6";"20,1";"946,8";"947,2";"946,8";"3,1";"237,0";"5,5";"2889,50";"0,0"
"01/03/2024";"1600";"31,1";"31,1";"29,7";"54,0";"60,0";"54,0";"20,7";"21,3";"19,8";"946,2";"946,8";"946,2";"4,1";"217,0";"7,8";"2337,60";"0,0"
"01/03/2024";"1700";"30,3";"31,6";"30,1";"58,0";"58,0";"52,0";"20,9";"21,6";"20,0";"945,4";"946,2";"945,3";"4,8";"217,0";"8,1";"2393,50";"0,0"
"01/03/2024";"1800";"28,9";"31,5";"28,9";"58,0";"59,0";"51,0";"19,9";"21,4";"19,4";"945,1";"945,4";"944,8";"3,3";"178,0";"8,5";"1286,50";"0,0"
"01/03/2024";"1900";"25,5";"28,9";"24,5";"74,0";"77,0";"58,0";"20,6";"20,6";"19,0";"945,7";"945,7";"944,9";"2,1";"287,0";"11,0";"184,00";"0,0"
"01/03/2024";"2000";"24,5";"25,6";"24,2";"74,0";"77,0";"73,0";"19,6";"20,8";"19,5";"946,6";"946,6";"945,7";"2,7";"289,0";"7,9";"84,80";"0,0"
"01/03/2024";"2100";"24,5";"24,6";"24,4";"76,0";"77,0";"74,0";"19,9";"20,2";"19,6";"946,8";"946,8";"946,3";"1,7";"232,0";"6,5";"38,70";"0,0"
"01/03/2024";"2200";"24,0";"24,5";"23,9";"79,0";"81,0";"76,0";"20,1";"20,5";"20,0";"947,8";"947,8";"946,9";"1,1";"222,0";"3,7";"10,10";"0,0"
"01/03/2024";"2300";"24,1";"24,3";"23,9";"74,0";"80,0";"74,0";"19,3";"20,3";"19,2";"948,2";"948,2";"947,8";"2,0";"185,0";"3,1";"";"0,0"
"02/03/2024";"0000";"23,4";"24,1";"23,3";"79,0";"79,0";"74,0";"19,5";"19,5";"19,1";"948,6";"948,6";"948,1";"2,2";"172,0";"4,2";"";"0,0"
"02/03/2024";"0100";"22,1";"23,4";"22,1";"72,0";"79,0";"71,0";"16,8";"19,5";"16,8";"949,2";"949,2";"948,6";"3,6";"165,0";"7,9";"";"0,0"
"02/03/2024";"0200";"21,8";"22,2";"21,8";"72,0";"72,0";"70,0";"16,5";"16,8";"16,4";"949,2";"949,3";"949,1";"3,1";"168,0";"6,3";"";"0,0"
"02/03/2024";"0300";"21,9";"21,9";"21,5";"70,0";"74,0";"70,0";"16,1";"16,7";"16,1";"948,9";"949,3";"948,9";"3,9";"181,0";"6,2";"";"0,0"
"02/03/2024";"0400";"21,1";"21,9";"21,1";"73,0";"73,0";"70,0";"16,0";"16,2";"16,0";"948,6";"949,0";"948,6";"3,1";"179,0";"6,3";"";"0,0"
"02/03/2024";"0500";"20,1";"21,1";"20,1";"78,0";"78,0";"72,0";"16,1";"16,2";"15,8";"948,2";"948,6";"948,2";"0,6";"284,0";"6,3";"";"0,0"
"02/03/2024";"0600";"19,6";"20,1";"19,1";"82,0";"86,0";"78,0";"16,5";"16,8";"16,2";"947,8";"948,2";"947,8";"1,0";"201,0";"2,0";"";"0,0"
"02/03/2024";"0700";"18,9";"19,7";"18,9";"83,0";"87,0";"81,0";"15,9";"16,7";"15,9";"947,7";"947,9";"947,7";"1,8";"212,0";"2,5";"";"0,0"
"02/03/2024";"0800";"18,5";"18,9";"18,1";"87,0";"89,0";"83,0";"16,3";"16,4";"15,8";"947,8";"947,8";"947,5";"1,0";"278,0";"2,5";"";"0,0"
"02/03/2024";"0900";"18,0";"18,5";"17,5";"89,0";"90,0";"86,0";"16,1";"16,2";"15,6";"948,2";"948,2";"947,8";"1,3";"228,0";"2,3";"";"0,0"
"02/03/2024";"1000";"20,6";"20,6";"17,6";"79,0";"90,0";"79,0";"16,9";"17,2";"15,7";"948,8";"948,8";"948,2";"0,5";"208,0";"1,9";"267,60";"0,0"
"02/03/2024";"1100";"21,3";"21,8";"20,6";"78,0";"80,0";"75,0";"17,3";"17,8";"16,6";"949,4";"949,4";"948,8";"1,2";"233,0";"2,4";"645,20";"0,0"
"02/03/2024";"1200";"22,6";"22,6";"21,1";"74,0";"79,0";"73,0";"17,6";"17,7";"16,9";"950,0";"950,0";"949,4";"1,9";"247,0";"3,1";"894,00";"0,0"
"02/03/2024";"1300";"24,7";"25,7";"22,5";"64,0";"75,0";"61,0";"17,4";"18,4";"17,0";"950,1";"950,1";"950,0";"1,2";"41,0";"3,7";"2193,50";"0,0"
"02/03/2024";"1400";"26,1";"26,7";"24,7";"60,0";"65,0";"57,0";"17,7";"18,4";"17,0";"949,7";"950,2";"949,7";"2,2";"73,0";"3,5";"2680,50";"0,0"
"02/03/2024";"1500";"27,1";"27,7";"25,8";"58,0";"62,0";"56,0";"18,2";"19,3";"17,3";"949,0";"949,7";"949,0";"2,2";"45,0";"4,1";"2954,00";"0,0"
"02/03/2024";"1600";"28,8";"28,8";"26,8";"57,0";"60,0";"53,0";"19,4";"19,4";"17,4";"948,2";"949,0";"948,2";"1,8";"78,0";"5,3";"3242,10";"0,0"
"02/03/2024";"1700";"29,6";"30,3";"28,1";"49,0";"57,0";"47,0";"17,7";"18,8";"17,0";"947,4";"948,2";"947,4";"1,3";"90,0";"3,7";"3259,00";"0,0"
"02/03/2024";"1800";"29,4";"30,6";"28,2";"49,0";"54,0";"46,0";"17,5";"19,0";"17,1";"946,6";"947,4";"946,6";"2,4";"166,0";"4,1";"2800,40";"0,0"
"02/03/2024";"1900";"29,6";"30,2";"29,0";"49,0";"51,0";"46,0";"17,8";"18,5";"16,9";"946,0";"946,6";"945,9";"1,9";"140,0";"4,5";"728,60";"0,0"
"02/03/2024";"2000";"28,2";"29,9";"28,2";"57,0";"57,0";"49,0";"19,0";"19,3";"17,8";"945,8";"946,0";"945,7";"4,7";"156,0";"6,8";"939,70";"0,0"
"02/03/2024";"2100";"25,6";"28,2";"25,6";"65,0";"65,0";"57,0";"18,5";"19,2";"18,4";"946,1";"946,1";"945,7";"5,0";"152,0";"9,3";"550,80";"0,0"
"02/03/2024";"2200";"23,7";"25,6";"23,7";"71,0";"71,0";"65,0";"18,2";"18,6";"18,1";"946,9";"947,0";"946,1";"5,9";"154,0";"9,5";"31,00";"0,0"
"02/03/2024";"2300";"22,6";"23,7";"22,6";"77,0";"77,0";"71,0";"18,2";"18,2";"18,1";"947,8";"947,9";"946,9";"4,7";"154,0";"9,5";"";"0,0"
"03/03/2024";"0000";"22,5";"22,6";"22,4";"78,0";"78,0";"77,0";"18,4";"18,4";"18,2";"948,8";"948,8";"947,8";"4,1";"151,0";"8,6";"";"0,0"
"03/03/2024";"0100";"21,9";"22,5";"21,9";"79,0";"79,0";"78,0";"18,1";"18,4";"18,1";"949,4";"949,4";"948,8";"0,9";"158,0";"6,0";"";"0,0"
"03/03/2024";"0200";"22,4";"22,5";"21,9";"77,0";"79,0";"77,0";"18,2";"18,4";"18,1";"949,3";"949,5";"949,3";"0,7";"152,0";"3,0";"";"0,0"
"03/03/2024";"0300";"21,8";"22,5";"21,6";"83,0";"83,0";"77,0";"18,7";"18,8";"18,1";"949,1";"949,3";"949,1";"0,5";"322,0";"3,3";"";"0,0"
"03/03/2024";"0400";"20,9";"21,9";"20,8";"86,0";"86,0";"82,0";"18,5";"19,0";"18,4";"948,5";"949,1";"948,5";"2,8";"61,0";"4,4";"";"0,0"
"03/03/2024";"0500";"20,0";"21,1";"20,0";"90,0";"90,0";"86,0";"18,3";"18,7";"18,2";"947,9";"948,5";"947,9";"1,5";"54,0";"5,2";"";"0,0"
"03/03/2024";"0600";"20,1";"20,3";"19,6";"91,0";"91,0";"89,0";"18,5";"18,5";"17,9";"947,5";"947,9";"947,5";"0,8";"294,0";"2,6";"";"0,0"
"03/03/2024";"0700";"19,1";"20,1";"18,7";"92,0";"93,0";"90,0";"17,9";"18,5";"17,4";"947,5";"947,6";"947,4";"2,0";"68,0";"3,1";"";"0,0"
"03/03/2024";"0800";"18,6";"19,2";"18,5";"92,0";"92,0";"92,0";"17,3";"17,9";"17,2";"947,6";"947,6";"947,4";"1,5";"57,0";"3,4";"";"0,0"
"03/03/2024";"0900";"18,5";"18,7";"18,4";"92,0";"92,0";"92,0";"17,1";"17,4";"17,1";"948,2";"948,2";"947,6";"1,8";"100,0";"2,7";"";"0,0"
"03/03/2024";"1000";"19,9";"20,0";"18,4";"89,0";"93,0";"89,0";"18,0";"18,1";"17,1";"949,0";"949,0";"948,2";"1,8";"77,0";"3,0";"257,50";"0,0"
"03/03/2024";"1100";"21,5";"21,5";"19,6";"82,0";"89,0";"82,0";"18,4";"18,7";"17,7";"949,7";"949,7";"949,0";"3,4";"36,0";"5,4";"893,40";"0,0"
"03/03/2024";"1200";"23,2";"23,2";"21,4";"72,0";"82,0";"72,0";"17,9";"18,5";"17,2";"949,5";"949,8";"949,5";"3,5";"41,0";"6,1";"1969,00";"0,0"
"03/03/2024";"1300";"25,1";"25,1";"22,8";"59,0";"72,0";"59,0";"16,5";"18,0";"16,5";"948,9";"949,5";"948,8";"4,1";"33,0";"6,5";"2767,20";"0,0"
"03/03/2024";"1400";"26,5";"26,7";"24,9";"57,0";"61,0";"57,0";"17,3";"18,2";"16,1";"948,1";"948,9";"948,1";"2,9";"34,0";"7,1";"3323,70";"0,0"
"03/03/2024";"1500";"28,2";"28,2";"26,4";"58,0";"60,0";"54,0";"19,0";"19,1";"16,9";"947,1";"948,1";"947,1";"2,6";"46,0";"6,2";"3612,10";"0,0"
"03/03/2024";"1600";"29,9";"29,9";"27,8";"52,0";"58,0";"50,0";"18,9";"19,4";"17,5";"946,5";"947,1";"946,5";"2,3";"23,0";"5,8";"3669,80";"0,0"
"03/03/2024";"1700";"30,7";"31,4";"29,4";"48,0";"53,0";"44,0";"18,3";"19,4";"17,9";"945,9";"946,5";"945,9";"2,0";"52,0";"5,6";"3464,20";"0,0"
"03/03/2024";"1800";"31,3";"31,9";"30,4";"46,0";"50,0";"41,0";"18,3";"19,1";"16,3";"945,6";"945,9";"945,6";"2,3";"50,0";"6,5";"2937,10";"0,0"
"03/03/2024";"1900";"30,7";"32,0";"30,5";"45,0";"47,0";"41,0";"17,4";"18,6";"16,5";"945,3";"945,6";"945,3";"1,8";"67,0";"4,2";"779,40";"0,0"
"03/03/2024";"2000";"31,2";"31,6";"30,5";"44,0";"48,0";"41,0";"17,4";"18,5";"16,6";"945,0";"945,3";"945,0";"1,9";"37,0";"3,6";"973,80";"0,0"
"03/03/2024";"2100";"29,4";"31,2";"29,4";"47,0";"51,0";"40,0";"16,8";"18,4";"15,6";"945,4";"945,4";"945,0";"1,3";"46,0";"3,7";"333,10";"0,0"
"03/03/2024";"2200";"27,7";"29,4";"27,6";"43,0";"52,0";"42,0";"13,9";"18,1";"13,9";"946,0";"946,0";"945,4";"3,4";"151,0";"5,3";"22,70";"0,0"
"03/03/2024";"2300";"25,8";"27,7";"25,8";"47,0";"47,0";"42,0";"13,6";"14,1";"13,0";"946,6";"946,6";"946,0";"3,5";"153,0";"5,4";"";"0,0"
"04/03/2024";"0000";"23,9";"25,9";"23,9";"61,0";"61,0";"47,0";"16,0";"16,0";"13,6";"947,4";"947,4";"946,6";"3,6";"157,0";"6,4";"";"0,0"
"04/03/2024";"0100";"22,9";"23,9";"22,7";"67,0";"68,0";"61,0";"16,6";"16,6";"16,0";"948,4";"948,4";"947,4";"1,1";"190,0";"5,6";"";"0,0"
"04/03/2024";"0200";"21,6";"23,0";"21,5";"75,0";"75,0";"67,0";"17,0";"17,2";"16,5";"948,7";"948,7";"948,4";"0,6";"329,0";"2,2";"";"0,0"
"04/03/2024";"0300";"21,5";"22,2";"21,4";"79,0";"80,0";"73,0";"17,7";"17,9";"17,0";"948,3";"948,8";"948,3";"0,7";"24,0";"1,4";"";"0,0"
"04/03/2024";"0400";"20,4";"22,1";"20,4";"88,0";"88,0";"76,0";"18,3";"18,3";"17,5";"947,7";"948,3";"947,7";"1,3";"49,0";"2,8";"";"0,0"
"04/03/2024";"0500";"22,8";"22,9";"20,4";"80,0";"88,0";"79,0";"19,0";"19,7";"18,4";"947,3";"947,7";"947,3";"1,8";"59,0";"4,3";"";"0,0"
"04/03/2024";"0600";"21,9";"22,8";"21,9";"82,0";"82,0";"79,0";"18,7";"19,1";"18,7";"947,1";"947,4";"947,0";"2,5";"72,0";"3,9";"";"0,0"
"04/03/2024";"0700";"21,3";"22,0";"21,2";"87,0";"87,0";"82,0";"19,0";"19,5";"18,7";"946,8";"947,2";"946,8";"3,9";"62,0";"5,9";"";"0,0"
"04/03/2024";"0800";"21,1";"21,4";"20,9";"88,0";"88,0";"86,0";"18,9";"19,1";"18,8";"947,0";"947,0";"946,8";"3,5";"55,0";"5,5";"";"0,0"
"04/03/2024";"0900";"20,7";"21,4";"20,7";"88,0";"88,0";"86,0";"18,7";"19,1";"18,7";"947,3";"947,3";"947,0";"3,4";"57,0";"6,9";"";"0,0"
"04/03/2024";"1000";"22,2";"22,2";"19,4";"81,0";"90,0";"81,0";"18,8";"19,3";"17,5";"947,9";"948,0";"947,3";"1,5";"70,0";"4,8";"244,70";"0,0"
"04/03/2024";"1100";"24,0";"24,0";"22,2";"76,0";"82,0";"75,0";"19,5";"19,6";"18,4";"948,3";"948,5";"947,9";"3,4";"65,0";"6,4";"1080,10";"0,0"
"04/03/2024";"1200";"25,5";"25,6";"24,0";"69,0";"76,0";"66,0";"19,3";"19,8";"18,5";"948,5";"948,7";"948,3";"4,3";"41,0";"7,8";"1965,00";"0,0"
"04/03/2024";"1300";"27,6";"27,6";"25,4";"57,0";"69,0";"56,0";"18,4";"19,4";"17,6";"948,3";"948,6";"948,3";"3,7";"41,0";"6,0";"2711,10";"0,0"
"04/03/2024";"1400";"29,0";"29,5";"27,2";"42,0";"58,0";"42,0";"14,8";"18,7";"14,8";"948,0";"948,4";"948,0";"2,6";"29,0";"6,0";"3287,00";"0,0"
"04/03/2024";"1500";"30,3";"30,4";"29,0";"41,0";"48,0";"38,0";"15,5";"17,4";"14,5";"947,4";"948,0";"947,4";"2,5";"354,0";"5,5";"3449,90";"0,0"
"04/03/2024";"1600";"31,9";"32,2";"30,3";"38,0";"43,0";"37,0";"15,9";"16,7";"14,7";"946,8";"947,4";"946,8";"2,4";"54,0";"5,5";"3615,40";"0,0"
"04/03/2024";"1700";"31,0";"32,7";"31,0";"41,0";"42,0";"37,0";"16,2";"17,6";"15,1";"946,0";"946,8";"946,0";"2,4";"53,0";"5,1";"2898,60";"0,0"
"04/03/2024";"1800";"31,2";"31,8";"30,9";"43,0";"44,0";"38,0";"17,3";"17,3";"15,5";"945,6";"946,0";"945,6";"1,4";"151,0";"4,5";"834,10";"0,0"
"04/03/2024";"1900";"31,5";"33,1";"31,2";"41,0";"43,0";"34,0";"16,6";"17,4";"14,9";"945,0";"945,6";"945,0";"1,8";"150,0";"3,5";"933,00";"0,0"
"04/03/2024";"2000";"32,4";"32,7";"31,2";"36,0";"43,0";"36,0";"15,6";"17,5";"15,3";"944,4";"945,0";"944,4";"2,1";"71,0";"6,6";"967,20";"0,0"
"04/03/2024";"2100";"30,8";"32,5";"30,6";"49,0";"52,0";"36,0";"18,9";"19,8";"15,2";"944,6";"944,6";"944,4";"0,7";"20,0";"3,8";"404,70";"0,0"
"04/03/2024";"2200";"27,9";"30,8";"27,4";"51,0";"60,0";"48,0";"16,8";"19,6";"16,6";"945,3";"945,3";"944,6";"2,8";"155,0";"5,6";"25,50";"0,0"
"04/03/2024";"2300";"26,3";"28,2";"26,3";"56,0";"56,0";"47,0";"16,9";"16,9";"15,4";"946,4";"946,4";"945,3";"2,4";"154,0";"6,0";"";"0,0"
"05/03/2024";"0000";"25,2";"26,5";"25,1";"64,0";"64,0";"56,0";"17,8";"17,8";"16,9";"947,0";"947,0";"946,4";"1,7";"139,0";"4,8";"";"0,0"
"05/03/2024";"0100";"24,6";"25,5";"24,6";"70,0";"70,0";"63,0";"18,7";"18,7";"17,7";"947,9";"947,9";"947,0";"1,0";"272,0";"4,4";"";"0,0"
"05/03/2024";"0200";"23,1";"24,6";"23,0";"78,0";"78,0";"69,0";"19,1";"19,2";"18,6";"948,0";"948,1";"947,9";"1,4";"251,0";"3,6";"";"0,0"
"05/03/2024";"0300";"22,7";"23,6";"22,7";"83,0";"83,0";"78,0";"19,7";"20,2";"19,4";"948,1";"948,3";"948,0";"0,8";"280,0";"3,1";"";"0,0"
"05/03/2024";"0400";"22,1";"23,0";"21,9";"88,0";"89,0";"83,0";"20,1";"20,3";"19,7";"947,9";"948,2";"947,7";"1,5";"273,0";"2,4";"";"0,0"
"05/03/2024";"0500";"21,4";"22,1";"21,2";"90,0";"91,0";"88,0";"19,7";"20,1";"19,5";"947,6";"947,9";"947,5";"1,3";"230,0";"2,4";"";"0,0"
"05/03/2024";"0600";"20,9";"21,5";"20,6";"91,0";"91,0";"90,0";"19,4";"19,7";"19,0";"947,5";"947,8";"947,4";"1,0";"48,0";"2,1";"";"0,0"
"05/03/2024";"0700";"20,6";"21,2";"20,6";"91,0";"91,0";"90,0";"19,0";"19,6";"18,9";"947,6";"947,6";"947,2";"0,6";"262,0";"1,8";"";"0,0"
"05/03/2024";"0800";"20,2";"20,8";"20,2";"92,0";"92,0";"91,0";"18,9";"19,3";"18,6";"947,6";"947,8";"947,5";"0,8";"358,0";"1,5";"";"0,0"
"05/03/2024";"0900";"20,1";"20,3";"19,8";"92,0";"93,0";"92,0";"18,8";"19,1";"18,6";"947,8";"947,8";"947,4";"0,9";"308,0";"2,2";"0,20";"0,0"
"05/03/2024";"1000";"21,9";"21,9";"20,1";"88,0";"92,0";"87,0";"19,7";"20,0";"18,8";"948,4";"948,4";"947,8";"0,6";"222,0";"2,0";"238,70";"0,0"
"05/03/2024";"1100";"23,7";"23,9";"21,9";"80,0";"88,0";"79,0";"19,9";"20,5";"19,4";"949,1";"949,1";"948,4";"2,9";"210,0";"4,6";"1005,20";"0,0"
"05/03/2024";"1200";"25,5";"25,5";"23,7";"73,0";"80,0";"73,0";"20,2";"20,8";"20,0";"948,9";"949,2";"948,9";"1,7";"151,0";"4,7";"1686,50";"0,0"
"05/03/2024";"1300";"28,1";"28,1";"25,5";"64,0";"73,0";"60,0";"20,6";"20,7";"19,5";"948,7";"949,0";"948,7";"1,4";"47,0";"3,5";"2580,70";"0,0"
"05/03/2024";"1400";"30,4";"30,8";"28,1";"51,0";"65,0";"51,0";"19,1";"20,8";"19,1";"948,2";"948,7";"948,2";"2,8";"7,0";"5,0";"3208,00";"0,0"
"05/03/2024";"1500";"31,3";"32,2";"30,3";"46,0";"53,0";"46,0";"18,4";"20,8";"18,4";"947,5";"948,2";"947,5";"3,5";"2,0";"9,6";"3539,60";"0,0"
"05/03/2024";"1600";"31,9";"32,7";"31,1";"45,0";"50,0";"42,0";"18,4";"19,9";"17,7";"946,4";"947,5";"946,4";"2,2";"358,0";"7,1";"2366,20";"0,0"
"05/03/2024";"1700";"33,3";"33,8";"31,9";"42,0";"45,0";"40,0";"18,7";"19,1";"17,5";"945,7";"946,4";"945,7";"2,1";"331,0";"6,0";"3051,40";"0,0"
"05/03/2024";"1800";"31,3";"34,0";"31,3";"50,0";"50,0";"40,0";"19,6";"20,5";"18,4";"944,9";"945,7";"944,9";"3,1";"219,0";"5,1";"1545,00";"0,0"
"05/03/2024";"1900";"22,9";"31,3";"22,9";"75,0";"75,0";"50,0";"18,2";"20,2";"16,6";"945,8";"946,4";"944,8";"6,5";"242,0";"11,9";"161,70";"0,0"
"05/03/2024";"2000";"25,1";"25,2";"22,2";"69,0";"81,0";"68,0";"19,2";"19,8";"18,5";"945,8";"946,0";"945,0";"2,7";"92,0";"11,0";"795,20";"0,0"
"05/03/2024";"2100";"24,9";"25,6";"24,6";"71,0";"71,0";"68,0";"19,2";"19,3";"18,7";"946,2";"946,2";"945,5";"2,0";"295,0";"7,7";"379,10";"0,0"
"05/03/2024";"2200";"24,2";"24,9";"24,0";"73,0";"76,0";"68,0";"19,0";"19,5";"18,6";"946,9";"947,3";"946,1";"2,3";"168,0";"7,0";"14,10";"0,0"
"05/03/2024";"2300";"22,8";"24,3";"22,8";"77,0";"77,0";"68,0";"18,5";"19,2";"17,5";"947,8";"947,8";"946,8";"2,8";"220,0";"4,8";"";"0,0"
"06/03/2024";"0000";"23,2";"23,8";"22,6";"78,0";"82,0";"72,0";"19,1";"19,5";"18,3";"949,1";"949,2";"947,8";"1,0";"218,0";"3,9";"";"0,0"
"06/03/2024";"0100";"22,7";"23,7";"22,5";"81,0";"83,0";"74,0";"19,3";"19,4";"18,8";"949,5";"949,5";"949,0";"0,4";"149,0";"3,2";"";"0,0"
"06/03/2024";"0200";"22,4";"23,0";"21,7";"86,0";"87,0";"81,0";"19,9";"19,9";"19,1";"949,5";"949,6";"949,4";"0,9";"249,0";"2,3";"";"0,0"
"06/03/2024";"0300";"22,5";"22,5";"22,2";"86,0";"87,0";"85,0";"20,1";"20,2";"19,7";"949,3";"949,7";"949,3";"2,2";"223,0";"3,2";"";"0,0"
"06/03/2024";"0400";"22,2";"22,7";"22,1";"88,0";"88,0";"85,0";"20,0";"20,2";"20,0";"949,0";"949,3";"949,0";"1,7";"45,0";"3,2";"";"0,0"
"06/03/2024";"0500";"21,4";"22,3";"21,4";"90,0";"90,0";"88,0";"19,7";"20,2";"19,5";"948,4";"949,0";"948,4";"1,0";"82,0";"3,1";"";"0,0"
"06/03/2024";"0600";"21,8";"21,8";"21,4";"89,0";"91,0";"89,0";"20,0";"20,0";"19,8";"948,3";"948,4";"948,3";"0,4";"149,0";"1,4";"";"0,0"
"06/03/2024";"0700";"21,8";"22,0";"21,7";"92,0";"92,0";"89,0";"20,4";"20,6";"20,0";"948,4";"948,5";"948,3";"0,8";"232,0";"1,4";"";"0,4"
"06/03/2024";"0800";"21,4";"22,0";"21,4";"93,0";"93,0";"91,0";"20,1";"20,7";"20,1";"948,3";"948,5";"948,3";"1,8";"70,0";"2,2";"";"0,4"
"06/03/2024";"0900";"21,5";"21,6";"21,4";"93,0";"93,0";"93,0";"20,4";"20,4";"20,2";"948,3";"948,3";"948,2";"2,5";"43,0";"3,9";"";"0,4"
"06/03/2024";"1000";"21,7";"21,8";"21,4";"93,0";"93,0";"93,0";"20,5";"20,5";"20,2";"949,0";"949,0";"948,2";"1,4";"137,0";"4,0";"131,10";"0,0"
"06/03/2024";"1100";"22,9";"23,0";"21,7";"86,0";"93,0";"86,0";"20,5";"20,8";"20,4";"949,5";"949,6";"949,0";"0,5";"163,0";"2,7";"443,50";"0,0"
"06/03/2024";"1200";"24,0";"24,2";"22,9";"79,0";"86,0";"78,0";"20,2";"20,8";"19,9";"949,9";"949,9";"949,5";"1,2";"356,0";"2,0";"1042,40";"0,0"
"06/03/2024";"1300";"24,8";"25,1";"24,1";"76,0";"80,0";"74,0";"20,4";"20,8";"19,5";"950,4";"950,4";"949,8";"1,8";"41,0";"4,2";"1662,50";"0,0"
"06/03/2024";"1400";"26,4";"27,5";"24,7";"66,0";"77,0";"64,0";"19,6";"20,6";"19,6";"950,1";"950,4";"950,1";"1,6";"266,0";"4,2";"2448,40";"0,0"
"06/03/2024";"1500";"28,5";"28,9";"26,2";"59,0";"68,0";"59,0";"19,8";"21,0";"19,2";"949,4";"950,1";"949,3";"1,7";"10,0";"4,1";"3300,90";"0,0"
"06/03/2024";"1600";"29,6";"29,7";"28,3";"55,0";"59,0";"55,0";"19,5";"20,6";"18,9";"948,5";"949,4";"948,5";"1,6";"351,0";"4,6";"3680,40";"0,0"
"06/03/2024";"1700";"29,2";"30,4";"29,1";"54,0";"57,0";"51,0";"19,1";"20,1";"18,8";"947,7";"948,5";"947,7";"1,3";"334,0";"5,0";"2923,70";"0,0"
"06/03/2024";"1800";"30,6";"31,6";"29,2";"50,0";"57,0";"47,0";"18,9";"19,7";"18,4";"947,2";"947,7";"947,2";"2,8";"255,0";"5,3";"2608,10";"0,0"
"06/03/2024";"1900";"29,3";"30,8";"28,5";"62,0";"64,0";"50,0";"21,3";"21,6";"19,0";"947,1";"947,4";"947,1";"5,1";"141,0";"8,5";"911,90";"0,0"
"06/03/2024";"2000";"27,0";"29,4";"26,9";"66,0";"67,0";"61,0";"20,2";"21,2";"19,9";"947,2";"947,3";"947,1";"4,8";"162,0";"8,5";"546,40";"0,0"
